level	rank	word	coverage_perc	coverage_perc_str
Complete Beginner	6488	地点	99.05993785065668	99.06%
Complete Beginner	6501	頑固	99.05993785065668	99.06%
Complete Beginner	6514	百姓	99.05993785065668	99.06%
Complete Beginner	6527	さっさと	99.05993785065668	99.06%
Complete Beginner	6540	事業	99.05993785065668	99.06%
Complete Beginner	6553	参列	99.05993785065668	99.06%
Complete Beginner	6566	人質	99.05993785065668	99.06%
Complete Beginner	6579	日勤	99.05993785065668	99.06%
Complete Beginner	6592	鉢巻	99.05993785065668	99.06%
Complete Beginner	6605	コケコッコー	99.068470941271	99.07%
Complete Beginner	6618	大勢	99.09193694046036	99.09%
Complete Beginner	6631	ケンタッキー	99.11326966699615	99.11%
Complete Beginner	6644	ずるずる	99.14455766591527	99.14%
Complete Beginner	6657	1980	99.17371239218083	99.17%
Complete Beginner	6670	牡蠣	99.1971783913702	99.2%
Complete Beginner	6683	トロフィー	99.22846639028934	99.23%
Complete Beginner	6696	キャンドル	99.24979911682512	99.25%
Complete Beginner	6709	リップ	99.2682874798228	99.27%
Complete Beginner	6722	ゴールド	99.2682874798228	99.27%
Complete Beginner	6735	祖父	99.2682874798228	99.27%
Complete Beginner	6748	またがる	99.2682874798228	99.27%
Complete Beginner	6761	かぁ	99.2682874798228	99.27%
Complete Beginner	6774	厚手	99.2682874798228	99.27%
Complete Beginner	6787	シチュー	99.2682874798228	99.27%
Complete Beginner	6800	59	99.2682874798228	99.27%
Complete Beginner	6813	48	99.2682874798228	99.27%
Complete Beginner	6826	右足	99.2682874798228	99.27%
Complete Beginner	6839	ホホジロザメ	99.2682874798228	99.27%
Complete Beginner	6852	笑える	99.2682874798228	99.27%
Complete Beginner	6865	引き	99.2682874798228	99.27%
Complete Beginner	6878	スズメ	99.2682874798228	99.27%
Complete Beginner	6891	どん兵衛	99.2682874798228	99.27%
Complete Beginner	6904	絞り	99.2682874798228	99.27%
Complete Beginner	6917	競馬	99.2682874798228	99.27%
Complete Beginner	6930	病	99.2682874798228	99.27%
Complete Beginner	6943	ふるさと	99.2682874798228	99.27%
Complete Beginner	6956	噴火	99.2682874798228	99.27%
Complete Beginner	6969	奇数	99.2682874798228	99.27%
Complete Beginner	6982	大吉	99.2682874798228	99.27%
Complete Beginner	6995	学科	99.2682874798228	99.27%
Complete Beginner	7008	処置	99.2682874798228	99.27%
Complete Beginner	7021	ぽい	99.2682874798228	99.27%
Complete Beginner	7034	協会	99.2682874798228	99.27%
Complete Beginner	7047	身体	99.2682874798228	99.27%
Complete Beginner	7060	全般	99.2682874798228	99.27%
Complete Beginner	7073	尿	99.2682874798228	99.27%
Complete Beginner	7086	積極	99.2682874798228	99.27%
Complete Beginner	7099	高橋	99.2682874798228	99.27%
Complete Beginner	7112	新緑	99.2682874798228	99.27%
Complete Beginner	7125	画用	99.2682874798228	99.27%
Complete Beginner	7138	平地	99.2682874798228	99.27%
Complete Beginner	7151	威圧	99.2682874798228	99.27%
Complete Beginner	7164	ブラブラ	99.2682874798228	99.27%
Complete Beginner	7177	新宿	99.2682874798228	99.27%
Complete Beginner	7190	東側	99.2682874798228	99.27%
Complete Beginner	7203	手段	99.2682874798228	99.27%
Complete Beginner	7216	総長	99.2682874798228	99.27%
Complete Beginner	7229	麻布	99.2682874798228	99.27%
Complete Beginner	7242	心得る	99.2682874798228	99.27%
Complete Beginner	7255	くら	99.2682874798228	99.27%
Complete Beginner	7268	多少	99.2682874798228	99.27%
Complete Beginner	7281	甚だ	99.2682874798228	99.27%
Complete Beginner	7294	万事	99.2682874798228	99.27%
Complete Beginner	7307	司会	99.2682874798228	99.27%
Complete Beginner	7320	見かけ	99.2682874798228	99.27%
Complete Beginner	7333	時価	99.2682874798228	99.27%
Complete Beginner	7346	いちげん	99.2682874798228	99.27%
Complete Beginner	7359	気象	99.2682874798228	99.27%
Complete Beginner	7372	宿場	99.2682874798228	99.27%
Complete Beginner	7385	ぐち	99.2682874798228	99.27%
Complete Beginner	7398	メーメー	99.28677584282049	99.29%
Complete Beginner	7411	五感	99.31024184200984	99.31%
Complete Beginner	7424	セイウチ	99.33370784119919	99.33%
Complete Beginner	7437	ぴょんぴょん	99.35148511331232	99.35%
Complete Beginner	7450	ぐーぐー	99.37068456719452	99.37%
Complete Beginner	7463	ウニ	99.39557274815294	99.4%
Complete Beginner	7476	バゲット	99.41690547468872	99.42%
Complete Beginner	7489	ミシン	99.44250474653165	99.44%
Complete Beginner	7502	ds	99.465970745721	99.47%
Complete Beginner	7515	カンガルー	99.47450383633532	99.47%
Complete Beginner	7528	41	99.47450383633532	99.47%
Complete Beginner	7541	大喜び	99.47450383633532	99.47%
Complete Beginner	7554	セール	99.47450383633532	99.47%
Complete Beginner	7567	元カレ	99.47450383633532	99.47%
Complete Beginner	7580	おーい	99.47450383633532	99.47%
Complete Beginner	7593	大声	99.47450383633532	99.47%
Complete Beginner	7606	みくじ	99.47450383633532	99.47%
Complete Beginner	7619	ゴォーっ	99.47450383633532	99.47%
Complete Beginner	7632	くるっ	99.47450383633532	99.47%
Complete Beginner	7645	ニュアンス	99.47450383633532	99.47%
Complete Beginner	7658	いやー	99.47450383633532	99.47%
Complete Beginner	7671	82	99.47450383633532	99.47%
Complete Beginner	7684	渋い	99.47450383633532	99.47%
Complete Beginner	7697	卵巣	99.47450383633532	99.47%
Complete Beginner	7710	殴り合い	99.47450383633532	99.47%
Complete Beginner	7723	渋滞	99.47450383633532	99.47%
Complete Beginner	7736	絣	99.47450383633532	99.47%
Complete Beginner	7749	延期	99.47450383633532	99.47%
Complete Beginner	7762	右膝	99.47450383633532	99.47%
Complete Beginner	7775	もてなし	99.47450383633532	99.47%
Complete Beginner	7788	接する	99.47450383633532	99.47%
Complete Beginner	7801	氾濫	99.47450383633532	99.47%
Complete Beginner	7814	カサカサ	99.47450383633532	99.47%
Complete Beginner	7827	宮	99.47450383633532	99.47%
Complete Beginner	7840	飛び級	99.47450383633532	99.47%
Complete Beginner	7853	金具	99.47450383633532	99.47%
Complete Beginner	7866	プレーン	99.47450383633532	99.47%
Complete Beginner	7879	真逆	99.47450383633532	99.47%
Complete Beginner	7892	要因	99.47450383633532	99.47%
Complete Beginner	7905	現状	99.47450383633532	99.47%
Complete Beginner	7918	ひとり	99.47450383633532	99.47%
Complete Beginner	7931	ベイクド	99.47450383633532	99.47%
Complete Beginner	7944	サイコ	99.47450383633532	99.47%
Complete Beginner	7957	ロースト	99.47450383633532	99.47%
Complete Beginner	7970	ラム	99.47450383633532	99.47%
Complete Beginner	7983	発想	99.47450383633532	99.47%
Complete Beginner	7996	見所	99.47450383633532	99.47%
Complete Beginner	8009	jk	99.47450383633532	99.47%
Complete Beginner	8022	へん	99.47450383633532	99.47%
Complete Beginner	8035	タミール	99.47450383633532	99.47%
Complete Beginner	8048	ジアマッティ	99.47450383633532	99.47%
Complete Beginner	8061	七味	99.47450383633532	99.47%
Complete Beginner	8074	パグ	99.47450383633532	99.47%
Complete Beginner	8087	響く	99.47450383633532	99.47%
Complete Beginner	8100	書き	99.47450383633532	99.47%
Complete Beginner	8113	刻み	99.47450383633532	99.47%
Complete Beginner	8126	前向き	99.47450383633532	99.47%
Complete Beginner	8139	破壊	99.47450383633532	99.47%
Complete Beginner	8152	滑らか	99.47450383633532	99.47%
Complete Beginner	8165	イヤーマフ	99.47450383633532	99.47%
Complete Beginner	8178	我が輩	99.47450383633532	99.47%
Complete Beginner	8191	折々	99.47450383633532	99.47%
Complete Beginner	8204	たぎる	99.47450383633532	99.47%
Complete Beginner	8217	捻くれる	99.47450383633532	99.47%
Complete Beginner	8230	最前	99.47450383633532	99.47%
Complete Beginner	8243	べらぼう	99.47450383633532	99.47%
Complete Beginner	8256	晩飯	99.47450383633532	99.47%
Complete Beginner	8269	下品	99.47450383633532	99.47%
Complete Beginner	8282	悠長	99.47450383633532	99.47%
Complete Beginner	8295	尋	99.47450383633532	99.47%
Complete Beginner	8308	たゆたう	99.47450383633532	99.47%
Complete Beginner	8321	ごわ	99.47450383633532	99.47%
Complete Beginner	8334	憚る	99.47450383633532	99.47%
Complete Beginner	8347	高尚	99.47450383633532	99.47%
Complete Beginner	8360	即夜	99.47450383633532	99.47%
Complete Beginner	8373	柳	99.47450383633532	99.47%
Complete Beginner	8386	しだり尾	99.47450383633532	99.47%
Complete Beginner	8399	絶交	99.47450383633532	99.47%
Complete Beginner	8412	豊穣	99.47450383633532	99.47%
Complete Beginner	8425	力こぶ	99.47450383633532	99.47%
Complete Beginner	8438	バラライカ	99.47450383633532	99.47%
Complete Beginner	8451	郷土	99.47450383633532	99.47%
Complete Beginner	8464	淀川	99.47450383633532	99.47%
Complete Beginner	8477	フロリダ	99.48161474518058	99.48%
Complete Beginner	8490	ちう	99.50365856260089	99.5%
Complete Beginner	8503	プレイステーション	99.51645819852236	99.52%
Complete Beginner	8516	パタパタ	99.53352437975096	99.53%
Complete Beginner	8529	ダンゴムシ	99.55414601540224	99.55%
Complete Beginner	8542	コンコンコン	99.57263437839991	99.57%
Complete Beginner	8555	イソップ	99.59752255935832	99.6%
Complete Beginner	8568	漬ける	99.61458874058692	99.61%
Complete Beginner	8581	ピーター	99.6330771035846	99.63%
Complete Beginner	8594	パンオショコラ	99.65298764835133	99.65%
Complete Beginner	8607	伊豆	99.66934273869545	99.67%
Complete Beginner	8620	スティック	99.68925328346216	99.69%
Complete Beginner	8633	摘む	99.70276401026817	99.7%
Complete Beginner	8646	葛飾	99.70276401026817	99.7%
Complete Beginner	8659	逮捕	99.70276401026817	99.7%
Complete Beginner	8672	直行	99.70276401026817	99.7%
Complete Beginner	8685	ギューっ	99.70276401026817	99.7%
Complete Beginner	8698	イースター	99.70276401026817	99.7%
Complete Beginner	8711	バラエティー	99.70276401026817	99.7%
Complete Beginner	8724	ハリー	99.70276401026817	99.7%
Complete Beginner	8737	でっかい	99.70276401026817	99.7%
Complete Beginner	8750	スズメバチ	99.70276401026817	99.7%
Complete Beginner	8763	ドライ	99.70276401026817	99.7%
Complete Beginner	8776	macbookpro	99.70276401026817	99.7%
Complete Beginner	8789	ピュー	99.70276401026817	99.7%
Complete Beginner	8802	カルテ	99.70276401026817	99.7%
Complete Beginner	8815	キック	99.70276401026817	99.7%
Complete Beginner	8828	コージー	99.70276401026817	99.7%
Complete Beginner	8841	澄む	99.70276401026817	99.7%
Complete Beginner	8854	フォーチュン	99.70276401026817	99.7%
Complete Beginner	8867	ク	99.70276401026817	99.7%
Complete Beginner	8880	コンテ	99.70276401026817	99.7%
Complete Beginner	8893	しょ	99.70276401026817	99.7%
Complete Beginner	8906	小笠原	99.70276401026817	99.7%
Complete Beginner	8919	エッグ	99.70276401026817	99.7%
Complete Beginner	8932	ピンホール	99.70276401026817	99.7%
Complete Beginner	8945	絹	99.70276401026817	99.7%
Complete Beginner	8958	マシーン	99.70276401026817	99.7%
Complete Beginner	8971	唸る	99.70276401026817	99.7%
Complete Beginner	8984	甲	99.70276401026817	99.7%
Complete Beginner	8997	テーブルクロス	99.70276401026817	99.7%
Complete Beginner	9010	遣唐	99.70276401026817	99.7%
Complete Beginner	9023	羅生門	99.70276401026817	99.7%
Complete Beginner	9036	一家	99.70276401026817	99.7%
Complete Beginner	9049	旅路	99.70276401026817	99.7%
Complete Beginner	9062	トランプ	99.70276401026817	99.7%
Complete Beginner	9075	しつこい	99.70276401026817	99.7%
Complete Beginner	9088	かるい	99.70276401026817	99.7%
Complete Beginner	9101	出くわす	99.70276401026817	99.7%
Complete Beginner	9114	研修	99.70276401026817	99.7%
Complete Beginner	9127	イートインスペース	99.70276401026817	99.7%
Complete Beginner	9140	1910	99.70276401026817	99.7%
Complete Beginner	9153	わがまま	99.70276401026817	99.7%
Complete Beginner	9166	愛情	99.70276401026817	99.7%
Complete Beginner	9179	主催	99.70276401026817	99.7%
Complete Beginner	9192	ペロペロ	99.70276401026817	99.7%
Complete Beginner	9205	プロスポーツ	99.70276401026817	99.7%
Complete Beginner	9218	甘やかす	99.70276401026817	99.7%
Complete Beginner	9231	aj	99.70276401026817	99.7%
Complete Beginner	9244	方針	99.70276401026817	99.7%
Complete Beginner	9257	弾ける	99.70276401026817	99.7%
Complete Beginner	9270	はなび	99.70276401026817	99.7%
Complete Beginner	9283	やまなし	99.70276401026817	99.7%
Complete Beginner	9296	ベイマックス	99.70276401026817	99.7%
Complete Beginner	9309	対等	99.70276401026817	99.7%
Complete Beginner	9322	勧善	99.70276401026817	99.7%
Complete Beginner	9335	加盟	99.70276401026817	99.7%
Complete Beginner	9348	似合い	99.70276401026817	99.7%
Complete Beginner	9361	式典	99.70276401026817	99.7%
Complete Beginner	9374	やけくそ	99.70276401026817	99.7%
Complete Beginner	9387	ワシントン	99.70276401026817	99.7%
Complete Beginner	9400	大笑い	99.70276401026817	99.7%
Complete Beginner	9413	碑	99.70276401026817	99.7%
Complete Beginner	9426	染まる	99.70276401026817	99.7%
Complete Beginner	9439	兵士	99.70276401026817	99.7%
Complete Beginner	9452	自主	99.70276401026817	99.7%
Complete Beginner	9465	新茶	99.70276401026817	99.7%
Complete Beginner	9478	ジャージー	99.70276401026817	99.7%
Complete Beginner	9491	立ち	99.70276401026817	99.7%
Complete Beginner	9504	一睡	99.70276401026817	99.7%
Complete Beginner	9517	連合	99.70276401026817	99.7%
Complete Beginner	9530	愚か	99.70276401026817	99.7%
Complete Beginner	9543	マニアック	99.70276401026817	99.7%
Complete Beginner	9556	隊	99.70276401026817	99.7%
Complete Beginner	9569	ブレイク	99.70276401026817	99.7%
Complete Beginner	9582	一息	99.70276401026817	99.7%
Complete Beginner	9595	瓦解	99.70276401026817	99.7%
Complete Beginner	9608	威張れる	99.70276401026817	99.7%
Complete Beginner	9621	騒々しい	99.70276401026817	99.7%
Complete Beginner	9634	不法	99.70276401026817	99.7%
Complete Beginner	9647	たまう	99.70276401026817	99.7%
Complete Beginner	9660	口調	99.70276401026817	99.7%
Complete Beginner	9673	催促	99.70276401026817	99.7%
Complete Beginner	9686	愚	99.70276401026817	99.7%
Complete Beginner	9699	本筋	99.70276401026817	99.7%
Complete Beginner	9712	アイスランド	99.70276401026817	99.7%
Complete Beginner	9725	豪胆	99.70276401026817	99.7%
Complete Beginner	9738	雪駄	99.70276401026817	99.7%
Complete Beginner	9751	借金	99.70276401026817	99.7%
Complete Beginner	9764	ビタミン	99.70276401026817	99.7%
Complete Beginner	9777	裏表	99.70276401026817	99.7%
Complete Beginner	9790	要約	99.70276401026817	99.7%
Complete Beginner	9803	寛仮	99.70276401026817	99.7%
Complete Beginner	9816	航海	99.70276401026817	99.7%
Complete Beginner	9829	同類	99.70276401026817	99.7%
Complete Beginner	9842	天地	99.70276401026817	99.7%
Complete Beginner	9855	遺書	99.70276401026817	99.7%
Complete Beginner	9868	39000	99.70276401026817	99.7%
Complete Beginner	9881	国教	99.70276401026817	99.7%
Complete Beginner	9894	難民	99.70276401026817	99.7%
Complete Beginner	9907	先駆	99.70276401026817	99.7%
Complete Beginner	9920	羽織り	99.70276401026817	99.7%
Complete Beginner	9933	厚	99.70276401026817	99.7%
Complete Beginner	9946	なはる	99.70276401026817	99.7%
Complete Beginner	9959	日の丸	99.70276401026817	99.7%
Complete Beginner	9972	掲げる	99.70276401026817	99.7%
Complete Beginner	9985	オーストラリアドル	99.70276401026817	99.7%
Complete Beginner	9998	未熟	99.70276401026817	99.7%
Complete Beginner	10011	宵	99.70276401026817	99.7%
Complete Beginner	10024	柑橘	99.70276401026817	99.7%
Complete Beginner	10037	接近	99.70276401026817	99.7%
Complete Beginner	10050	計る	99.70916382822888	99.71%
Complete Beginner	10063	ソーキ	99.725518918573	99.73%
Complete Beginner	10076	ぜえ	99.74045182714802	99.74%
Complete Beginner	10089	喫煙	99.75396255395403	99.75%
Complete Beginner	10102	浮き輪	99.76747328076	99.77%
Complete Beginner	10115	クラクフ	99.78027291668148	99.78%
Complete Beginner	10128	おろし	99.79378364348747	99.79%
Complete Beginner	10141	20万	99.80658327940894	99.81%
Complete Beginner	10154	左腕	99.81867182444589	99.82%
Complete Beginner	10167	五百	99.83431582390544	99.83%
Complete Beginner	10180	毛抜き	99.84782655071143	99.85%
Complete Beginner	10193	ぴゅーっ	99.86204836840196	99.86%
Complete Beginner	10206	登山	99.86204836840196	99.86%
Complete Beginner	10219	202	99.86204836840196	99.86%
Complete Beginner	10232	バタリ	99.86204836840196	99.86%
Complete Beginner	10245	アルミン	99.86204836840196	99.86%
Complete Beginner	10258	肩こり	99.86204836840196	99.86%
Complete Beginner	10271	クルっ	99.86204836840196	99.86%
Complete Beginner	10284	発熱	99.86204836840196	99.86%
Complete Beginner	10297	911	99.86204836840196	99.86%
Complete Beginner	10310	見覚え	99.86204836840196	99.86%
Complete Beginner	10323	350	99.86204836840196	99.86%
Complete Beginner	10336	持ち込み	99.86204836840196	99.86%
Complete Beginner	10349	実況	99.86204836840196	99.86%
